run_id,registry_event_id,recorded_at,supersedes_event_id,protocol_version,method_profile,stage,dataset_family,sequence,window_start,window_end,texture_stratum,split_role,arm,arm_version,arm_applicability,applicability_rule,frontend_seed,backend_replay,accepted_lineage_count,active,selection_active,candidate_pool_hash,frame_chain_hash,selection_hash,status,replay_evaluable,replay_hard_failure,window_arm_hard_failure,any_repeat_hard_failure,init_failure,full_coverage,algorithm_hard_failure,solver_risk,window_arm_solver_risk,queue_drop_rate,sustained_queue_drop,infrastructure_failure,replacement_for,run_dir,command_file,input_hash_manifest,output_hash_manifest,notes
isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_B1_f0_b00_20260806T084500Z_e01,2026-08-07T03:44:37+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_B1_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H05,1800,2700,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/aqualoc_real_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_009_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_009_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01/input_hash_manifest.sha256,,queue_index=9; window_id=aqualoc_harbor:H05:0002; tag=isj_p07_aqualoc_harbor_h05_0002_b1_attempt01; command_sha256=cf462163745fb5aeb02e86ac85b393ef7d262b807148e094f332123ef1c26b59; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=9; guard-only preflight exact PASS
isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_B1_f0_b00_20260806T084500Z_e02,2026-08-07T03:47:46+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_B1_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H05,1800,2700,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_009_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_009_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_009_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01/output_hash_manifest.sha256,"queue_index=9; window_id=aqualoc_harbor:H05:0002; tag=isj_p07_aqualoc_harbor_h05_0002_b1_attempt01; command_sha256=cf462163745fb5aeb02e86ac85b393ef7d262b807148e094f332123ef1c26b59; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=9; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_009_isj_p07_aqualoc_harbor_h05_0002_b1_attempt01/audit_v3.json"
isj-nativeq-v3_P07_ntnu-fjord_6_45-90_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_M_f0_b00_20260806T084500Z_e01,2026-08-07T03:48:35+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_M_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,ntnu,fjord_6,45,90,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/ntnu_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_010_isj_p07_ntnu_fjord_6_0001_m_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_010_isj_p07_ntnu_fjord_6_0001_m_attempt01/input_hash_manifest.sha256,,queue_index=10; window_id=ntnu:fjord_6:0001; tag=isj_p07_ntnu_fjord_6_0001_m_attempt01; command_sha256=d0c0a97c6de04385927eeab28d682b41fbe84a0d82b97e7e48b2def5c044889c; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=10; guard-only preflight exact PASS
isj-nativeq-v3_P07_ntnu-fjord_6_45-90_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_M_f0_b00_20260806T084500Z_e02,2026-08-07T03:58:28+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_M_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,ntnu,fjord_6,45,90,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/ntnu_vins/external_xfeat_every2_isj_p07_ntnu_fjord_6_0001_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_010_isj_p07_ntnu_fjord_6_0001_m_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_010_isj_p07_ntnu_fjord_6_0001_m_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_010_isj_p07_ntnu_fjord_6_0001_m_attempt01/output_hash_manifest.sha256,"queue_index=10; window_id=ntnu:fjord_6:0001; tag=isj_p07_ntnu_fjord_6_0001_m_attempt01; command_sha256=d0c0a97c6de04385927eeab28d682b41fbe84a0d82b97e7e48b2def5c044889c; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=10; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_010_isj_p07_ntnu_fjord_6_0001_m_attempt01/audit_v3.json"
isj-nativeq-v3_P07_ntnu-fjord_6_45-90_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_P_f0_b00_20260806T084500Z_e01,2026-08-07T03:58:29+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_P_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,45,90,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/ntnu_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_011_isj_p07_ntnu_fjord_6_0001_p_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_011_isj_p07_ntnu_fjord_6_0001_p_attempt01/input_hash_manifest.sha256,,queue_index=11; window_id=ntnu:fjord_6:0001; tag=isj_p07_ntnu_fjord_6_0001_p_attempt01; command_sha256=19b57112674a8a28bb4ead90c0e7acec6903fe98d931d526be220528e30ccc53; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=11; guard-only preflight exact PASS
isj-nativeq-v3_P07_ntnu-fjord_6_45-90_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_P_f0_b00_20260806T084500Z_e02,2026-08-07T04:08:09+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_P_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,45,90,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,0,false,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_p_attempt01_klt_safe_fallback,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_011_isj_p07_ntnu_fjord_6_0001_p_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_011_isj_p07_ntnu_fjord_6_0001_p_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_011_isj_p07_ntnu_fjord_6_0001_p_attempt01/output_hash_manifest.sha256,"queue_index=11; window_id=ntnu:fjord_6:0001; tag=isj_p07_ntnu_fjord_6_0001_p_attempt01; command_sha256=19b57112674a8a28bb4ead90c0e7acec6903fe98d931d526be220528e30ccc53; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=11; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_011_isj_p07_ntnu_fjord_6_0001_p_attempt01/audit_v3.json"
isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z_e01,2026-08-07T04:08:11+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,45,90,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/ntnu_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/input_hash_manifest.sha256,,queue_index=12; window_id=ntnu:fjord_6:0001; tag=isj_p07_ntnu_fjord_6_0001_b1_attempt01; command_sha256=f6a4f2bd71fd5f369e5c33a75edeaad943291ea12df2d055022c6d068cf8513b; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=12; guard-only preflight exact PASS
isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z_e02,2026-08-07T04:12:04+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,45,90,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/output_hash_manifest.sha256,"queue_index=12; window_id=ntnu:fjord_6:0001; tag=isj_p07_ntnu_fjord_6_0001_b1_attempt01; command_sha256=f6a4f2bd71fd5f369e5c33a75edeaad943291ea12df2d055022c6d068cf8513b; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=12; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/audit_v3.json"
isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z_e01,2026-08-07T04:20:06+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H06,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/aqualoc_real_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/input_hash_manifest.sha256,,queue_index=13; window_id=aqualoc_harbor:H06:0000; tag=isj_p07_aqualoc_harbor_h06_0000_b1_attempt01; command_sha256=2bd559beaf400a7c7c96c6e42d0743941bf8b2e81f79881001593a709d067517; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=13; guard-only preflight exact PASS
isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z_e02,2026-08-07T04:25:29+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H06,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/output_hash_manifest.sha256,"queue_index=13; window_id=aqualoc_harbor:H06:0000; tag=isj_p07_aqualoc_harbor_h06_0000_b1_attempt01; command_sha256=2bd559beaf400a7c7c96c6e42d0743941bf8b2e81f79881001593a709d067517; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=13; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/audit_v3.json"
isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z_e01,2026-08-07T04:25:31+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_harbor,H06,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/aqualoc_real_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/input_hash_manifest.sha256,,queue_index=14; window_id=aqualoc_harbor:H06:0000; tag=isj_p07_aqualoc_harbor_h06_0000_m_attempt01; command_sha256=5c677a820a09537a09d68206e74441010f5ca490da7ffabdaad6760a4bdb7130; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=14; guard-only preflight exact PASS
isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z_e02,2026-08-07T04:30:57+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_harbor,H06,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h06_0000_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/output_hash_manifest.sha256,"queue_index=14; window_id=aqualoc_harbor:H06:0000; tag=isj_p07_aqualoc_harbor_h06_0000_m_attempt01; command_sha256=5c677a820a09537a09d68206e74441010f5ca490da7ffabdaad6760a4bdb7130; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=14; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/audit_v3.json"
isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_P_f0_b00_20260806T084500Z_e01,2026-08-07T04:30:58+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_P_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H06,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/aqualoc_real_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_015_isj_p07_aqualoc_harbor_h06_0000_p_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_015_isj_p07_aqualoc_harbor_h06_0000_p_attempt01/input_hash_manifest.sha256,,queue_index=15; window_id=aqualoc_harbor:H06:0000; tag=isj_p07_aqualoc_harbor_h06_0000_p_attempt01; command_sha256=ccf39e560328e23c5419fa0201867f21af1951bc976bbeaa4aedec9eae18244d; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=15; guard-only preflight exact PASS
isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_P_f0_b00_20260806T084500Z_e02,2026-08-07T04:38:37+08:00,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_P_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H06,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,0,false,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_p_attempt01_klt_safe_fallback,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_015_isj_p07_aqualoc_harbor_h06_0000_p_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_015_isj_p07_aqualoc_harbor_h06_0000_p_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_015_isj_p07_aqualoc_harbor_h06_0000_p_attempt01/output_hash_manifest.sha256,"queue_index=15; window_id=aqualoc_harbor:H06:0000; tag=isj_p07_aqualoc_harbor_h06_0000_p_attempt01; command_sha256=ccf39e560328e23c5419fa0201867f21af1951bc976bbeaa4aedec9eae18244d; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=15; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_015_isj_p07_aqualoc_harbor_h06_0000_p_attempt01/audit_v3.json"
isj-nativeq-v3_P07_ntnu-fjord_6_90-135_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_90-135_B1_f0_b00_20260806T084500Z_e01,2026-08-07T04:39:07+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_90-135_B1_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,90,135,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/ntnu_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_016_isj_p07_ntnu_fjord_6_0002_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_016_isj_p07_ntnu_fjord_6_0002_b1_attempt01/input_hash_manifest.sha256,,queue_index=16; window_id=ntnu:fjord_6:0002; tag=isj_p07_ntnu_fjord_6_0002_b1_attempt01; command_sha256=8bd3d76d1a5f86710bdc1595ddc8a39955a18db77b30889ba8c28e90b6d010fe; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=16; guard-only preflight exact PASS
isj-nativeq-v3_P07_ntnu-fjord_6_90-135_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_90-135_B1_f0_b00_20260806T084500Z_e02,2026-08-07T04:46:29+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_90-135_B1_f0_b00_20260806T084500Z_e01,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,90,135,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,COMPLETED,false,,,,,,,,,,,false,,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0002_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_016_isj_p07_ntnu_fjord_6_0002_b1_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_016_isj_p07_ntnu_fjord_6_0002_b1_attempt01/input_hash_manifest.sha256,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_016_isj_p07_ntnu_fjord_6_0002_b1_attempt01/output_hash_manifest.sha256,"queue_index=16; window_id=ntnu:fjord_6:0002; tag=isj_p07_ntnu_fjord_6_0002_b1_attempt01; command_sha256=8bd3d76d1a5f86710bdc1595ddc8a39955a18db77b30889ba8c28e90b6d010fe; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=16; guard-only preflight exact PASS; arm export, exact nonfallback guard, attestation, and strict v3 audit PASS; audit=papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_016_isj_p07_ntnu_fjord_6_0002_b1_attempt01/audit_v3.json"
isj-nativeq-v3_P07_ntnu-fjord_6_90-135_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_90-135_P_f0_b00_20260806T084500Z_e01,2026-08-07T04:46:30+08:00,isj-nativeq-v3_P07_ntnu-fjord_6_90-135_P_f0_b00_20260806T084500Z_e00,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,90,135,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,RUNNING,false,,,,,,,,,,,,,logs/ntnu_vins,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_017_isj_p07_ntnu_fjord_6_0002_p_attempt01/command.txt,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_017_isj_p07_ntnu_fjord_6_0002_p_attempt01/input_hash_manifest.sha256,,queue_index=17; window_id=ntnu:fjord_6:0002; tag=isj_p07_ntnu_fjord_6_0002_p_attempt01; command_sha256=fb2cdc96177bbfa06d97ae5a97737c2de0cd68babb5421d6d10d69b90aec43cd; frontend export only; trajectory outcome not read; generalized v3 no-clobber executor started queue_index=17; guard-only preflight exact PASS
