dataset_family,sequence,start,end,window_unit,prior_artifact_count,prior_learned_seen,prior_vins_seen,prior_parameter_use,allowed_role,evidence_paths,decision_reason
afrl,cemetery_fr,75,170,second,1557,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:10;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:11;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:12;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:13;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:14;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:15;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:16;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:17;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr75_95_export/ape.txt:18;...(+1545),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,75,180,second,557,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/drop_may30_fr90like_budget80_probe_v1_fr75_105.bag;logs/afrl_cave_v31/drop_may30_fr90like_budget80_probe_v1_fr75_105_stats.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:10;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:11;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:12;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:13;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:14;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:15;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr75_105_export/ape.txt:16;...(+545),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,75,95,second,5,true,true,false,DEVELOPMENT_ONLY,papers/information_aware_continuous_mode_posterior_plan.md:203;正反例窗口整理/反例窗口说明.md:148;正反例窗口整理/反例窗口说明.md:270;正反例窗口整理/已跑窗口与未跑候选整理.md:259;正反例窗口整理/正例窗口说明.md:455,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,80,110,second,50,true,true,true,DEVELOPMENT_ONLY,logs/agent_seven_point_summary.md:1977;logs/conformal_calibration/jun15_cross_dataset_learned_sidecar_status.md:18;logs/conformal_calibration/jun15_cross_dataset_learned_sidecar_status.md:57;logs/conformal_calibration/jun15_non_a06_learned_sidecar_recheck.md:23;logs/conformal_calibration/jun16_low_texture_collapse_rescue_screen.md:19;logs/conformal_calibration/jun16_low_texture_collapse_rescue_screen.md:48;logs/conformal_calibration/jun16_low_texture_collapse_rescue_screen.md:9;logs/jul21_final_online_candidate_inventory.md:119;logs/jul21_final_online_candidate_inventory.md:144;logs/jun01_partialseedfix_v1_vins_group_summary.md:13;logs/jun01_partialseedfix_v1_vins_group_summary.md:14;logs/jun01_partialseedfix_v1_vins_group_summary.md:24;...(+38),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,80,145,second,2,false,false,false,DEVELOPMENT_ONLY,正反例窗口整理/已跑窗口与未跑候选整理.md:967;正反例窗口整理/正例窗口说明.md:1042,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,80,180,second,11,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/replay_manifest.txt:6;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr80_100_export/vins_afrl_cave_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,80,190,second,7334,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:1;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:10;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:11;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:12;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:13;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:14;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:15;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:16;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:17;logs/afrl_cave_v31/existing_replay_may21_afrl_fr_80_110_klt_envlocked_delay3_rep1/ape.txt:18;...(+7322),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,80,225,second,2,false,false,false,DEVELOPMENT_ONLY,正反例窗口整理/已跑窗口与未跑候选整理.md:967;正反例窗口整理/正例窗口说明.md:1042,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,85,105,second,5,true,true,true,DEVELOPMENT_ONLY,logs/agent_counterexample_gate_audit_20260608.md:25;正反例窗口整理/反例窗口说明.md:151;正反例窗口整理/反例窗口说明.md:270;正反例窗口整理/已跑窗口与未跑候选整理.md:265;正反例窗口整理/正例窗口说明.md:461,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,85,190,second,1789,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/drop_learned_lineage_stats.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/features_drop_learned_lineage.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_adaptivewarmup_v1_fr85_105_export/replay_manifest.txt:6;...(+1777),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,85,200,second,2674,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/drop_may30_fr90like_budget80_probe_v1_fr85_115.bag;logs/afrl_cave_v31/drop_may30_fr90like_budget80_probe_v1_fr85_115_stats.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:10;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:11;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:12;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:13;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:14;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:15;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun01_current_xfeat_boundary_v1_fr85_115_export/ape.txt:16;...(+2662),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,90,120,second,14,true,true,true,DEVELOPMENT_ONLY,logs/agent_counterexample_gate_audit_20260608.md:25;logs/conformal_calibration/jun15_non_a06_learned_sidecar_recheck.md:45;logs/jun01_partialseedfix_v1_vins_group_summary.md:15;logs/jun01_partialseedfix_v1_vins_group_summary.md:16;logs/jun01_partialseedfix_v1_vins_group_summary.md:26;logs/jun01_partialseedfix_v1_vins_group_summary.md:27;logs/jun01_reasonfix_v1_vins_group_summary.md:13;logs/jun01_reasonfix_v1_vins_group_summary.md:14;logs/jun01_reasonfix_v1_vins_group_summary.md:24;logs/jun01_reasonfix_v1_vins_group_summary.md:25;logs/jun03_counterexample_window_resolution.md:82;scripts/run_afrl_lowtexture_support_xfeat_validation.sh:221;...(+2),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,90,200,second,11,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/replay_manifest.txt:6;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr90_110_export/vins_afrl_cave_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,90,210,second,4517,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:10;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:11;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:12;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:13;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:14;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:15;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:16;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:17;logs/afrl_cave_v31/external_hybrid_xfeat_every2_fix_fr90_default_xfeat_fr90_120_export/ape.txt:18;...(+4505),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,95,210,second,14,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/replay_manifest.txt:6;logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr95_115_export/vins_afrl_cave_external.yaml;papers/causal_crossdataset_search_20260718/extended_probe_lineage_rescan.csv:1054;...(+2),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fr,95,220,second,224,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/drop_may30_fr90like_budget80_probe_v1_fr95_125.bag;logs/afrl_cave_v31/drop_may30_fr90like_budget80_probe_v1_fr95_125_stats.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:10;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:11;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:12;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:13;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:14;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:15;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr95_125_export/ape.txt:16;...(+212),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_archaeology,A01,12800,13200,frame,5,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul16screen46_a01_12800_13200_probe/aqualoc_archaeo01_pinhole.yaml;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul16screen46_a01_12800_13200_probe/features.bag;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul16screen46_a01_12800_13200_probe/frontend_metrics.csv;papers/frozen_frontend_exploration_20260715/run_evidence_jul15_late_and_jul16.csv:63;papers/frozen_frontend_exploration_20260715/screening_summary_jul15_late_and_jul16.csv:63,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_archaeology,A01,13200,13600,frame,15,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul16screen49_a01_13200_13600_probe/aqualoc_archaeo01_pinhole.yaml;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul16screen49_a01_13200_13600_probe/features.bag;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul16screen49_a01_13200_13600_probe/frontend_metrics.csv;papers/frozen_frontend_exploration_20260715/run_evidence_jul15_late_and_jul16.csv:66;papers/frozen_frontend_exploration_20260715/screening_summary_jul15_late_and_jul16.csv:66;papers/learned_lineage_novelty_dev_20260716/lineage_motion_ratio_screening_20260717.csv:34;papers/learned_lineage_novelty_dev_20260716/lineage_motion_ratio_screening_20260717.csv:35;papers/learned_lineage_novelty_dev_20260716/lineage_motion_ratio_screening_20260717.csv:36;papers/learned_lineage_novelty_dev_20260716/lineage_novelty_screening.csv:138;papers/learned_lineage_novelty_dev_20260716/lineage_novelty_screening.csv:164;papers/learned_lineage_novelty_dev_20260716/lineage_novelty_screening.csv:23;papers/learned_lineage_novelty_dev_20260716/lineage_novelty_screening.csv:33;...(+3),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
aqualoc_archaeology,A01,14200,14600,frame,87,true,true,true,DEVELOPMENT_ONLY,logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/aqualoc_archaeo01_pinhole.yaml;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:1;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:10;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:11;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:12;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:13;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:14;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:15;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:16;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:17;logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_jul11_unscanned2_a01_14200_14600_probe_oldcontract_densecap/arbitration_summary.txt:18;...(+75),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
